Id,Label,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,isfraud
92265,,1,1,2,6,0.269231,0.378571,98,43,1
45663,,2,1,3,5,0.315789,0.422222,252,43,1
91778,,1,1,2,4,0.384615,0.483333,215,43,1
10251,,1,1,2,3,0.5,0.583333,176,43,1
27146,,1,1,2,4,0.4,0.520833,4,44,0
27666,,1,1,2,3,0.5,0.611111,6,44,1
21190,,1,1,2,2,0.666667,0.75,6,44,1
94954,,1,1,2,1,1,1,4,44,1
69071,,2,0,2,0,0,0,0,44,1
67020,,0,1,1,20,0.09375,0.174722,0,45,1
53769,,1,1,2,19,0.098522,0.181233,20,45,0
46403,,1,1,2,18,0.103825,0.188339,38,45,1
75173,,1,1,2,17,0.109756,0.196137,54,45,1
45119,,1,1,2,16,0.116438,0.204749,68,45,1
10995,,1,1,2,15,0.124031,0.214334,80,45,1
47310,,1,1,2,14,0.132743,0.225104,90,45,1
68312,,1,1,2,13,0.142857,0.237356,98,45,1
28298,,1,1,2,12,0.154762,0.251529,104,45,1
76125,,1,1,2,11,0.169014,0.268323,108,45,1
34509,,1,1,2,10,0.186441,0.288997,110,45,1
37053,,1,1,2,9,0.208333,0.31623,110,45,1
15551,,1,1,2,8,0.236842,0.35754,108,45,1
43457,,1,2,3,7,0.275862,0.449107,104,45,1
91349,,1,1,2,6,0.285714,0.408333,84,45,1
32440,,1,1,2,5,0.333333,0.456667,75,45,1
16318,,1,1,2,4,0.4,0.520833,64,45,1
49360,,1,1,2,3,0.5,0.611111,51,45,1
32816,,1,1,2,2,0.666667,0.75,36,45,1
2112,,1,1,2,1,1,1,19,45,1
47308,,3,0,3,0,0,0,0,45,1
4608,,0,1,1,22,0.089552,0.167988,0,46,1
54454,,1,1,2,21,0.094262,0.177334,23,46,0
7371,,1,1,2,20,0.099548,0.191311,44,46,1
45888,,1,2,3,19,0.105528,0.222511,63,46,1
89064,,1,1,2,18,0.106742,0.191472,76,46,1
31574,,1,1,2,17,0.113208,0.200346,90,46,1
39006,,1,1,2,16,0.120567,0.210631,102,46,1
7694,,1,1,2,15,0.129032,0.223014,112,46,1
58696,,1,1,2,14,0.138889,0.238993,120,46,1
65674,,1,1,2,13,0.150538,0.262867,126,46,1
41560,,1,2,3,12,0.164557,0.315632,130,46,1
17477,,1,1,2,11,0.166667,0.274534,121,46,1
77294,,1,1,2,10,0.181818,0.292897,120,46,1
30792,,1,1,2,9,0.2,0.31433,117,46,1
35083,,1,1,2,8,0.222222,0.339732,112,46,1
78821,,1,1,2,7,0.25,0.370408,105,46,1
48820,,1,1,2,6,0.285714,0.408333,96,46,1
74039,,1,1,2,5,0.333333,0.456667,85,46,1
73311,,1,1,2,4,0.4,0.520833,72,46,1
43574,,1,1,2,3,0.5,0.611111,57,46,1
76109,,1,1,2,2,0.666667,0.75,40,46,1
14385,,1,1,2,1,1,1,21,46,1
38350,,1,0,1,0,0,0,0,46,1
69548,,0,1,1,23,0.084211,0.160225,0,47,1
30494,,1,1,2,22,0.088123,0.165905,23,47,0
3072,,1,1,2,21,0.092437,0.172192,44,47,1
82837,,1,1,2,20,0.097222,0.179257,63,47,1
58538,,1,1,2,19,0.102564,0.187387,80,47,1
72725,,1,1,2,18,0.108571,0.197111,95,47,1
61404,,1,1,2,17,0.115385,0.209605,108,47,1
86516,,1,1,2,16,0.123188,0.228278,119,47,1
17507,,1,2,3,15,0.132231,0.269889,128,47,1
78361,,1,1,2,14,0.133333,0.232254,126,47,1
40852,,1,1,2,13,0.142857,0.244626,130,47,1
37450,,1,1,2,12,0.153846,0.258601,132,47,1
54142,,1,1,2,11,0.166667,0.274534,132,47,1
97658,,1,1,2,10,0.181818,0.292897,130,47,1
60981,,1,1,2,9,0.2,0.31433,126,47,1
93044,,1,1,2,8,0.222222,0.339732,120,47,1
76486,,1,1,2,7,0.25,0.370408,112,47,1
30812,,1,1,2,6,0.285714,0.408333,102,47,1
69361,,1,1,2,5,0.333333,0.456667,90,47,1
98368,,1,1,2,4,0.4,0.520833,76,47,1
57253,,1,1,2,3,0.5,0.611111,60,47,1
12351,,1,1,2,2,0.666667,0.75,42,47,1
90918,,1,1,2,1,1,1,22,47,1
8412,,2,0,2,0,0,0,0,47,1
75979,,0,1,1,21,0.100806,0.190481,0,48,1
39495,,1,1,2,19,0.110553,0.210503,154,48,1
33367,,1,2,3,18,0.118644,0.253735,168,48,1
50510,,1,1,2,2,0.666667,0.75,18,48,1
99732,,1,1,2,1,1,1,10,48,1
62708,,0,1,1,12,0.1625,0.27717,0,49,1
72502,,1,2,3,11,0.179104,0.33499,12,49,1
59569,,1,1,2,10,0.181818,0.292897,20,49,1
67076,,1,1,2,9,0.2,0.31433,27,49,1
51686,,1,1,2,8,0.222222,0.339732,32,49,1
21259,,1,1,2,7,0.25,0.370408,35,49,1
47587,,1,1,2,6,0.285714,0.408333,36,49,1
31040,,1,1,2,5,0.333333,0.456667,35,49,1
62625,,1,1,2,4,0.4,0.520833,32,49,1
44361,,1,1,2,3,0.5,0.611111,27,49,1
22920,,1,1,2,2,0.666667,0.75,20,49,1
63784,,1,1,2,1,1,1,11,49,1
74236,,4,0,4,0,0,0,0,49,1
80835,,1,1,2,15,0.125,0.221215,30,50,1
91746,,1,1,2,14,0.133333,0.232254,42,50,0
42325,,1,1,2,13,0.142857,0.244626,52,50,1
49464,,1,1,2,12,0.153846,0.258601,60,50,1
48971,,1,1,2,11,0.166667,0.274534,66,50,1
56040,,1,1,2,10,0.181818,0.292897,70,50,1
40932,,1,1,2,9,0.2,0.31433,72,50,1
53019,,1,1,2,8,0.222222,0.339732,72,50,1
34339,,1,1,2,7,0.25,0.370408,70,50,1
37902,,1,1,2,6,0.285714,0.408333,66,50,1
85056,,1,1,2,5,0.333333,0.456667,60,50,1
81037,,1,1,2,4,0.4,0.520833,52,50,1
70898,,2,1,3,3,0.5,0.611111,48,50,1
2296,,1,1,2,2,0.666667,0.75,34,50,1
25300,,1,1,2,1,1,1,18,50,1
71830,,1,0,1,0,0,0,0,50,1
6575,,0,1,1,7,0.25,0.370408,0,51,1
36913,,1,1,2,6,0.285714,0.408333,6,51,0
77224,,1,1,2,5,0.333333,0.456667,10,51,1
86009,,1,1,2,4,0.4,0.520833,12,51,1
61959,,1,1,2,3,0.5,0.611111,12,51,1
24431,,1,1,2,2,0.666667,0.75,10,51,1
35997,,1,1,2,1,1,1,6,51,1
97967,,1,0,1,0,0,0,0,51,1
10530,,1,1,2,21,0.085106,0.159638,24,52,1
55313,,1,1,2,20,0.089147,0.16508,46,52,0
66220,,1,1,2,19,0.093617,0.171005,66,52,1
84619,,1,1,2,18,0.098592,0.177502,84,52,1
14263,,1,1,2,17,0.104167,0.184686,100,52,1
68873,,1,1,2,16,0.110465,0.19272,114,52,1
43587,,1,1,2,15,0.117647,0.201847,126,52,1
78087,,1,1,2,14,0.125926,0.21246,136,52,1
90271,,1,1,2,13,0.135593,0.225274,144,52,1
54636,,1,1,2,12,0.147059,0.24183,150,52,1
79646,,1,1,2,11,0.16092,0.266499,154,52,1
26229,,1,2,3,10,0.178082,0.320391,156,52,1
51093,,1,1,2,9,0.183333,0.28153,143,52,1
30246,,1,1,2,8,0.204082,0.302738,140,52,1
60246,,1,1,2,7,0.230769,0.328836,135,52,1
72273,,1,1,2,6,0.266667,0.3625,128,52,1
93995,,1,1,2,5,0.318182,0.409524,119,52,1
51265,,1,1,2,4,0.4,0.486111,108,52,1
80558,,1,2,3,3,0.555556,0.666667,95,52,1
42159,,2,0,2,0,0,0,0,43,1
83723,,0,1,1,10,0.160494,0.252534,0,53,1
86035,,1,1,2,9,0.176471,0.269312,12,53,0
94786,,1,1,2,8,0.196429,0.28961,22,53,1
98271,,1,1,2,7,0.222222,0.315238,30,53,1
55301,,1,1,2,6,0.257143,0.35,36,53,1
90114,,1,1,2,5,0.307692,0.404167,40,53,1
5124,,1,2,3,4,0.388889,0.52381,42,53,1
35718,,1,1,2,3,0.454545,0.533333,35,53,1
54402,,1,2,3,2,0.666667,0.75,32,53,1
45420,,1,1,2,1,1,1,9,53,1
72548,,1,0,1,0,0,0,0,53,1
97235,,0,1,1,23,0.07984,0.141696,0,54,1
68757,,1,1,2,22,0.084599,0.155682,39,54,0
63487,,1,2,3,21,0.090047,0.183879,76,54,1
86426,,1,2,3,20,0.09375,0.193188,108,54,1
30585,,1,1,2,19,0.090116,0.151677,124,54,1
61992,,1,1,2,18,0.095847,0.161246,150,54,1
96851,,1,1,2,17,0.102473,0.175725,174,54,1
81069,,2,2,4,16,0.110236,0.206441,420,54,1
70309,,2,1,3,1,1,1,17,54,1
76733,,1,0,1,0,0,0,0,54,1
54101,,0,1,1,9,0.2,0.31433,0,55,1
94110,,1,1,2,8,0.222222,0.339732,8,55,0
62900,,1,1,2,7,0.25,0.370408,14,55,1
38006,,1,1,2,6,0.285714,0.408333,18,55,1
14362,,1,1,2,5,0.333333,0.456667,20,55,1
3198,,1,1,2,4,0.4,0.520833,20,55,1
83975,,1,1,2,3,0.5,0.611111,18,55,1
62820,,1,1,2,2,0.666667,0.75,14,55,1
60647,,1,1,2,1,1,1,8,55,1
1803,,0,1,1,7,0.25,0.370408,0,56,1
23233,,1,1,2,6,0.285714,0.408333,6,56,0
29204,,1,1,2,5,0.333333,0.456667,10,56,1
59325,,1,1,2,4,0.4,0.520833,12,56,1
85609,,1,1,2,3,0.5,0.611111,12,56,1
70190,,1,1,2,2,0.666667,0.75,10,56,1
66801,,1,1,2,1,1,1,6,56,1
5623,,1,0,1,0,0,0,0,56,1
86653,,0,2,2,16,0.118421,0.247078,0,57,1
62268,,1,1,2,15,0.119403,0.211854,16,57,0
5592,,1,1,2,14,0.127119,0.221899,30,57,1
79121,,1,1,2,13,0.135922,0.233105,42,57,1
91754,,2,1,3,12,0.146067,0.245702,78,57,1
60081,,2,1,3,11,0.157895,0.25999,96,57,1
42913,,2,1,3,10,0.171875,0.276371,110,57,1
16332,,1,1,2,9,0.188679,0.295397,110,57,1
19236,,1,1,2,8,0.209302,0.317857,108,57,1
61887,,1,1,2,7,0.235294,0.34494,104,57,1
73655,,1,1,2,6,0.269231,0.378571,98,57,1
66317,,1,1,2,5,0.315789,0.422222,90,57,1
35149,,1,1,2,4,0.384615,0.483333,80,57,1
24117,,1,1,2,3,0.5,0.583333,68,57,1
11278,,1,2,3,2,0.75,0.833333,54,57,1
70654,,1,1,2,1,1,1,19,57,1
91992,,1,0,1,0,0,0,0,57,1
30021,,0,2,2,21,0.097872,0.216465,0,58,1
61751,,1,1,2,20,0.099057,0.19513,21,58,0
20221,,1,2,3,19,0.104712,0.227387,40,58,1
10651,,1,1,2,18,0.105263,0.194173,54,58,1
8851,,1,1,2,17,0.111111,0.202327,68,58,1
53683,,1,1,2,16,0.117647,0.211296,80,58,1
35565,,1,1,2,15,0.125,0.221215,90,58,1
96075,,1,1,2,14,0.133333,0.232254,98,58,1
61659,,1,1,2,13,0.142857,0.244626,104,58,1
38980,,1,1,2,12,0.153846,0.258601,108,58,1
2876,,1,1,2,11,0.166667,0.274534,110,58,1
50546,,1,1,2,10,0.181818,0.292897,110,58,1
30394,,1,1,2,9,0.2,0.31433,108,58,1
43168,,2,1,3,8,0.222222,0.339732,112,58,1
81651,,1,1,2,7,0.25,0.370408,105,58,1
2404,,1,1,2,6,0.285714,0.408333,96,58,1
9444,,1,1,2,5,0.333333,0.456667,85,58,1
35206,,1,1,2,4,0.4,0.520833,72,58,1
76617,,1,1,2,3,0.5,0.611111,57,58,1
83006,,2,1,3,2,0.666667,0.75,42,58,1
63137,,0,1,1,25,0.079545,0.134309,0,94,1
93720,,1,1,2,24,0.083951,0.139664,34,94,0
86247,,1,1,2,23,0.088949,0.145895,66,94,1
65522,,1,1,2,22,0.094675,0.153323,96,94,1
41859,,2,1,3,21,0.101307,0.162472,155,94,1
19598,,1,1,2,20,0.109091,0.174263,180,94,1
89338,,1,1,2,19,0.118367,0.190521,203,94,1
55794,,1,1,2,18,0.12963,0.215642,224,94,1
16531,,2,2,4,17,0.143617,0.265662,699,94,1
63539,,2,2,4,16,0.139073,0.269717,726,94,1
36542,,1,1,2,4,0.4,0.520833,148,94,1
44727,,1,1,2,3,0.5,0.611111,114,94,1
72995,,0,1,1,24,0.077333,0.141803,0,59,1
12165,,1,1,2,23,0.080925,0.146255,28,59,0
18207,,1,1,2,22,0.084906,0.151114,54,59,1
90949,,1,1,2,20,0.09434,0.162401,175,59,1
44381,,1,1,2,19,0.1,0.169087,192,59,1
35414,,1,1,2,18,0.106481,0.176738,207,59,1
2458,,1,1,2,17,0.11399,0.18569,220,59,1
70497,,1,1,2,16,0.122807,0.196494,231,59,1
23759,,1,1,2,15,0.133333,0.210138,240,59,1
41351,,1,1,2,14,0.146154,0.228654,247,59,1
24386,,1,1,2,13,0.162162,0.25723,252,59,1
78814,,1,2,3,12,0.182796,0.316856,255,59,1
63797,,1,1,2,11,0.166667,0.274534,176,59,1
83388,,1,1,2,10,0.181818,0.292897,170,59,1
57071,,1,1,2,9,0.2,0.31433,162,59,1
41233,,1,1,2,8,0.222222,0.339732,152,59,1
11053,,2,1,3,7,0.25,0.370408,147,59,1
14713,,1,1,2,6,0.285714,0.408333,132,59,1
68655,,1,1,2,5,0.333333,0.456667,115,59,1
3997,,1,1,2,4,0.4,0.520833,96,59,1
32321,,1,1,2,3,0.5,0.611111,75,59,1
67729,,1,1,2,2,0.666667,0.75,52,59,1
73724,,1,1,2,1,1,1,27,59,1
31571,,1,0,1,0,0,0,0,59,1
66655,,0,1,1,9,0.2,0.31433,0,60,1
13256,,1,1,2,8,0.222222,0.339732,8,60,0
94014,,1,1,2,7,0.25,0.370408,14,60,1
39984,,1,1,2,6,0.285714,0.408333,18,60,1
99976,,2,1,3,5,0.333333,0.456667,25,60,1
38617,,1,1,2,4,0.4,0.520833,24,60,1
38850,,1,1,2,3,0.5,0.611111,21,60,1
78036,,2,1,3,2,0.666667,0.75,18,60,1
77455,,1,1,2,1,1,1,10,60,1
38884,,1,0,1,0,0,0,0,60,1
17467,,0,1,1,23,0.083333,0.159068,0,61,1
11115,,1,1,2,22,0.087121,0.164423,23,61,0
53506,,1,1,2,21,0.091286,0.170244,44,61,1
38484,,1,1,2,20,0.09589,0.176612,63,61,1
48932,,2,1,3,19,0.10101,0.183637,100,61,1
29279,,1,1,2,18,0.106742,0.191472,114,61,1
74520,,1,1,2,17,0.113208,0.200346,126,61,1
83797,,1,1,2,16,0.120567,0.210631,136,61,1
38061,,1,1,2,15,0.129032,0.223014,144,61,1
68369,,2,1,3,14,0.138889,0.238993,165,61,1
90921,,1,1,2,13,0.150538,0.262867,168,61,1
98984,,4,2,6,12,0.164557,0.315632,325,61,1
37783,,0,1,1,14,0.140496,0.224602,0,62,1
17074,,1,1,2,13,0.153846,0.242508,16,62,0
54093,,1,1,2,12,0.170455,0.267992,30,62,1
53900,,1,1,2,11,0.191781,0.310944,42,62,1
66052,,1,3,4,10,0.220339,0.417613,52,62,1
34009,,1,2,3,9,0.217391,0.382897,50,62,1
65799,,1,1,2,8,0.222222,0.339732,48,62,1
20256,,1,1,2,7,0.25,0.370408,49,62,1
18636,,1,1,2,6,0.285714,0.408333,48,62,1
51771,,1,1,2,5,0.333333,0.456667,45,62,1
28347,,1,1,2,4,0.4,0.520833,40,62,1
51941,,1,1,2,3,0.5,0.611111,33,62,1
81059,,1,1,2,2,0.666667,0.75,24,62,1
26683,,1,1,2,1,1,1,13,62,1
88162,,1,0,1,0,0,0,0,62,1
84673,,1,1,2,3,0.5,0.611111,6,63,1
38050,,1,1,2,2,0.666667,0.75,6,63,0
61533,,1,1,2,1,1,1,4,63,1
58132,,1,0,1,0,0,0,0,63,1
87802,,1,1,2,8,0.219512,0.324206,36,33,0
8016,,1,1,2,7,0.25,0.355357,40,33,1
12720,,1,1,2,6,0.291667,0.397619,42,33,1
78913,,1,1,2,5,0.352941,0.463889,42,33,1
11621,,1,1,2,3,0.5,0.611111,153,33,1
81373,,1,1,2,2,0.666667,0.75,104,33,1
97183,,2,1,3,1,1,1,54,33,1
32332,,0,1,1,13,0.137255,0.233646,0,64,1
90173,,1,1,2,12,0.147727,0.246401,13,64,0
45901,,1,1,2,11,0.16,0.260916,24,64,1
66387,,1,1,2,10,0.174603,0.277633,33,64,1
74018,,1,1,2,9,0.192308,0.297183,40,64,1
13598,,1,1,2,8,0.214286,0.320503,45,64,1
21918,,1,1,2,7,0.242424,0.349107,48,64,1
49200,,1,1,2,6,0.28,0.385714,49,64,1
10970,,1,1,2,5,0.333333,0.436111,48,64,1
7324,,1,1,2,4,0.416667,0.516667,45,64,1
45434,,1,2,3,3,0.571429,0.708333,40,64,1
97457,,1,1,2,2,0.666667,0.75,22,64,1
51396,,1,1,2,1,1,1,12,64,1
24625,,1,0,1,0,0,0,0,64,1
96243,,0,1,1,16,0.116438,0.204749,0,65,1
83764,,1,1,2,15,0.124031,0.214334,16,65,0
18300,,1,1,2,14,0.132743,0.225104,30,65,1
69678,,1,1,2,13,0.142857,0.237356,42,65,1
32080,,1,1,2,12,0.154762,0.251529,52,65,1
80457,,1,1,2,11,0.169014,0.268323,60,65,1
17975,,1,1,2,10,0.186441,0.288997,66,65,1
77655,,1,1,2,9,0.208333,0.31623,70,65,1
60767,,2,1,3,8,0.236842,0.35754,90,65,1
8013,,1,2,3,7,0.275862,0.449107,88,65,1
7219,,1,1,2,6,0.285714,0.408333,72,65,1
35898,,1,1,2,5,0.333333,0.456667,65,65,1
88380,,1,1,2,4,0.4,0.520833,56,65,1
93167,,1,1,2,3,0.5,0.611111,45,65,1
54478,,1,1,2,2,0.666667,0.75,32,65,1
19339,,1,1,2,1,1,1,17,65,1
37559,,1,0,1,0,0,0,0,65,1
37736,,0,1,1,20,0.090909,0.166046,0,66,1
17520,,1,1,2,19,0.095652,0.172183,22,66,0
15390,,1,1,2,18,0.100962,0.178962,42,66,1
78316,,1,1,2,17,0.106952,0.186538,60,66,1
12944,,1,1,2,16,0.113772,0.19514,76,66,1
32800,,1,1,2,15,0.121622,0.205137,90,66,1
93477,,1,1,2,14,0.130769,0.217204,102,66,1
60887,,1,1,2,13,0.141593,0.232786,112,66,1
26066,,1,1,2,12,0.154639,0.255955,120,66,1
8561,,1,2,3,11,0.170732,0.306267,126,66,1
39697,,1,1,2,10,0.176471,0.269874,120,66,1
22726,,1,1,2,9,0.196429,0.290512,121,66,1
56572,,1,1,2,8,0.222222,0.316786,120,66,1
40279,,1,1,2,7,0.257143,0.35291,117,66,1
33748,,1,1,2,6,0.307692,0.410417,112,66,1
96025,,1,2,3,5,0.388889,0.540476,105,66,1
7000,,1,1,2,4,0.4,0.520833,64,66,1
16849,,1,1,2,3,0.5,0.611111,51,66,1
67187,,1,1,2,2,0.666667,0.75,36,66,1
18710,,1,1,2,1,1,1,19,66,1
45344,,1,0,1,0,0,0,0,66,1
57957,,0,1,1,6,0.285714,0.408333,0,67,1
12153,,1,1,2,5,0.333333,0.456667,5,67,0
53961,,2,1,3,4,0.4,0.520833,40,67,1
48129,,1,1,2,3,0.5,0.611111,33,67,1
88109,,1,1,2,2,0.666667,0.75,24,67,1
74886,,1,1,2,1,1,1,13,67,1
78046,,1,0,1,0,0,0,0,67,1
89745,,1,1,2,16,0.1125,0.197695,482,68,1
76622,,1,1,2,16,0.113924,0.198731,462,68,0
58861,,1,1,2,16,0.115385,0.200028,442,68,1
81066,,1,1,2,16,0.116883,0.201707,422,68,1
83553,,1,1,2,16,0.118421,0.20398,402,68,1
35590,,1,1,2,16,0.12,0.207263,382,68,1
49865,,1,1,2,16,0.121622,0.21251,362,68,1
39315,,1,1,2,16,0.123288,0.22254,342,68,1
38691,,1,2,3,16,0.125,0.25131,322,68,1
51180,,1,1,2,17,0.113208,0.200346,263,68,1
38948,,1,1,2,16,0.11465,0.202402,243,68,1
44849,,1,1,2,16,0.116129,0.205411,223,68,1
20829,,1,1,2,16,0.117647,0.210305,203,68,1
89768,,1,1,2,16,0.119205,0.21987,183,68,1
58656,,1,2,3,16,0.120805,0.248003,163,68,1
37810,,1,0,1,0,0,0,0,68,1
66491,,0,1,1,16,0.105263,0.177045,0,34,1
7353,,1,1,2,15,0.112299,0.184937,21,34,0
27135,,1,1,2,14,0.120482,0.194025,40,34,1
73088,,1,1,2,13,0.130137,0.204762,57,34,1
57027,,1,1,2,12,0.141732,0.217949,72,34,1
66271,,1,1,2,11,0.155963,0.235226,85,34,1
42307,,1,1,2,10,0.173913,0.260913,96,34,1
86129,,1,2,3,9,0.197368,0.314233,105,34,1
87824,,1,1,2,8,0.213115,0.293132,104,34,1
3779,,1,1,2,7,0.25,0.336905,108,34,1
96988,,1,1,2,5,0.333333,0.456667,220,34,1
41179,,1,1,2,4,0.4,0.520833,180,34,1
44140,,1,1,2,3,0.5,0.611111,138,34,1
84287,,1,1,2,2,0.666667,0.75,94,34,1
25437,,1,1,2,1,1,1,48,34,1
81781,,1,0,1,0,0,0,0,34,1
28940,,1,1,2,23,0.077586,0.146918,54,69,1
12981,,1,1,2,22,0.080997,0.151478,78,69,0
6151,,1,1,2,21,0.084746,0.156413,100,69,1
68385,,1,1,2,20,0.088889,0.161785,120,69,1
74694,,1,1,2,19,0.093496,0.167677,138,69,1
13742,,1,1,2,18,0.098655,0.174197,154,69,1
54513,,2,1,3,17,0.104478,0.181504,189,69,1
40834,,1,1,2,16,0.111111,0.18983,200,69,1
59871,,1,1,2,15,0.11875,0.199557,209,69,1
79507,,1,1,2,14,0.12766,0.211371,216,69,1
21985,,1,1,2,13,0.138211,0.226728,221,69,1
4049,,1,1,2,12,0.150943,0.249632,224,69,1
29682,,2,2,4,11,0.166667,0.298733,240,69,1
42243,,1,1,2,10,0.173333,0.269109,221,69,1
8330,,1,1,2,9,0.193548,0.299735,216,69,1
17402,,1,2,3,8,0.22,0.366126,209,69,1
98783,,1,1,2,7,0.230769,0.328836,180,69,1
37726,,1,1,2,6,0.266667,0.3625,168,69,1
79165,,1,1,2,5,0.318182,0.409524,154,69,1
18968,,1,1,2,4,0.4,0.486111,138,69,1
12230,,1,2,3,3,0.555556,0.666667,120,69,1
43357,,1,1,2,2,0.666667,0.75,50,69,1
93241,,1,1,2,1,1,1,26,69,1
48785,,1,0,1,0,0,0,0,69,1
53924,,0,1,1,7,0.25,0.370408,0,70,1
10366,,1,1,2,6,0.285714,0.408333,6,70,0
59780,,1,1,2,5,0.333333,0.456667,10,70,1
68229,,1,1,2,4,0.4,0.520833,12,70,1
49110,,1,1,2,3,0.5,0.611111,12,70,1
66828,,1,1,2,2,0.666667,0.75,10,70,1
59055,,1,1,2,1,1,1,6,70,1
87866,,1,0,1,0,0,0,0,70,1
99599,,0,1,1,10,0.181818,0.282275,0,71,1
21345,,1,1,2,9,0.203704,0.31562,11,71,0
99572,,1,2,3,8,0.232558,0.388452,20,71,1
91149,,1,1,2,7,0.242424,0.349107,24,71,1
75500,,1,1,2,6,0.28,0.385714,28,71,1
43232,,1,1,2,5,0.333333,0.436111,30,71,1
17432,,1,1,2,4,0.416667,0.516667,30,71,1
12169,,1,2,3,3,0.571429,0.708333,28,71,1
25137,,2,1,3,2,0.666667,0.75,18,71,1
26806,,1,1,2,1,1,1,10,71,1
8145,,1,0,1,0,0,0,0,71,1
36934,,0,1,1,31,0.058737,0.111676,0,72,1
58988,,1,1,2,30,0.060842,0.114294,39,72,0
17333,,2,1,3,29,0.063123,0.117087,114,72,1
75770,,1,1,2,28,0.065603,0.120079,148,72,1
8777,,1,1,2,27,0.068311,0.123299,180,72,1
17637,,1,1,2,26,0.071283,0.126783,210,72,1
75265,,1,1,2,25,0.074561,0.130578,238,72,1
93281,,1,1,2,24,0.078199,0.134743,264,72,1
37765,,1,1,2,23,0.082262,0.139356,288,72,1
16964,,1,1,2,22,0.086835,0.144523,310,72,1
39551,,1,1,2,21,0.092025,0.150391,330,72,1
29925,,1,1,2,20,0.097973,0.157172,348,72,1
71341,,1,1,2,19,0.104869,0.165183,364,72,1
7945,,1,1,2,18,0.112971,0.174923,378,72,1
23952,,1,1,2,17,0.122642,0.187236,390,72,1
97767,,1,1,2,16,0.134409,0.203674,400,72,1
46166,,1,1,2,15,0.149068,0.227496,408,72,1
45173,,1,1,2,14,0.167883,0.267149,414,72,1
95874,,2,3,5,13,0.192982,0.356673,440,72,1
98724,,1,1,2,11,0.171429,0.27249,300,72,1
97311,,1,1,2,10,0.189655,0.296573,286,72,1
33237,,1,1,2,9,0.212766,0.332897,270,72,1
30982,,1,0,1,0,0,0,0,72,1
36304,,0,1,1,17,0.095652,0.171143,0,73,1
51292,,1,1,2,16,0.100962,0.177575,21,73,0
91042,,1,1,2,15,0.106952,0.184639,40,73,1
70478,,1,1,2,14,0.113772,0.192451,57,73,1
50147,,1,1,2,13,0.121622,0.201169,72,73,1
5260,,1,1,2,12,0.130769,0.211003,85,73,1
90561,,1,1,2,11,0.141593,0.222249,96,73,1
38345,,1,1,2,10,0.154639,0.235344,105,73,1
91029,,1,1,2,9,0.170732,0.250964,112,73,1
60454,,1,1,2,8,0.191176,0.270238,117,73,1
97988,,1,1,2,7,0.218182,0.295238,120,73,1
88140,,1,1,2,6,0.255814,0.330303,121,73,1
3257,,1,1,2,5,0.3125,0.386667,120,73,1
49032,,1,2,3,4,0.409091,0.509259,117,73,1
57717,,1,1,2,3,0.5,0.611111,42,73,1
33693,,1,1,2,2,0.666667,0.75,30,73,1
6015,,1,1,2,1,1,1,16,73,1
65842,,1,0,1,0,0,0,0,73,1
71389,,0,1,1,7,0.25,0.370408,0,74,1
98593,,1,1,2,6,0.285714,0.408333,6,74,0
16410,,1,1,2,5,0.333333,0.456667,10,74,1
64139,,1,1,2,4,0.4,0.520833,12,74,1
3602,,2,1,3,3,0.5,0.611111,15,74,1
83775,,1,1,2,2,0.666667,0.75,12,74,1
60985,,1,1,2,1,1,1,7,74,1
81728,,1,0,1,0,0,0,0,74,1
90014,,0,1,1,15,0.125,0.221215,0,75,1
62569,,1,1,2,14,0.133333,0.232254,14,75,0
22430,,1,1,2,13,0.142857,0.244626,26,75,1
90489,,1,1,2,12,0.153846,0.258601,36,75,1
50956,,1,1,2,11,0.166667,0.274534,44,75,1
44571,,1,1,2,10,0.181818,0.292897,50,75,1
93445,,1,1,2,9,0.2,0.31433,54,75,1
77303,,1,1,2,8,0.222222,0.339732,56,75,1
34506,,1,1,2,7,0.25,0.370408,56,75,1
71894,,1,1,2,6,0.285714,0.408333,54,75,1
74549,,1,1,2,5,0.333333,0.456667,50,75,1
22779,,1,1,2,4,0.4,0.520833,44,75,1
23668,,1,1,2,3,0.5,0.611111,36,75,1
69943,,1,1,2,2,0.666667,0.75,26,75,1
15230,,1,1,2,1,1,1,14,75,1
93669,,2,0,2,0,0,0,0,75,1
52443,,0,2,2,20,0.101562,0.214996,0,76,1
70976,,1,1,2,19,0.100437,0.179638,23,76,0
46247,,1,1,2,18,0.106796,0.191911,44,76,1
24830,,1,1,2,17,0.11413,0.21084,63,76,1
69251,,1,2,3,16,0.122699,0.252428,80,76,1
28283,,1,1,2,15,0.119718,0.205974,85,76,1
99486,,1,1,2,14,0.128,0.215849,96,76,1
54973,,1,1,2,13,0.137615,0.227009,105,76,1
67386,,1,1,2,12,0.148936,0.239798,112,76,1
91759,,1,1,2,11,0.1625,0.254734,117,76,1
60161,,1,1,2,10,0.179104,0.272652,120,76,1
83770,,1,1,2,9,0.2,0.295058,121,76,1
62400,,1,1,2,8,0.227273,0.325119,120,76,1
50972,,1,1,2,7,0.264706,0.371429,117,76,1
93008,,1,2,3,6,0.32,0.472917,112,76,1
12003,,1,1,2,5,0.352941,0.463889,90,76,1
36513,,1,2,3,4,0.454545,0.616667,80,76,1
