typeofaction,sourceid,destinationid,amountofmoney,date,isfraud,typeoffraud
transfer,13742,54513,875489496,2019-03-10 12:53:00,1,type2
transfer,54513,40834,875489496,2019-03-18 14:59:00,1,type2
transfer,40834,59871,875489496,2019-03-23 15:51:00,1,type2
transfer,59871,79507,875489496,2019-04-02 11:54:00,1,type2
transfer,79507,21985,875489496,2019-04-09 10:50:00,1,type2
transfer,21985,4049,875489496,2019-04-21 14:58:00,1,type2
transfer,4049,29682,875489496,2019-06-01 14:44:00,1,type2
transfer,29682,42243,875489496,2019-06-03 08:45:00,1,type2
transfer,42243,8330,875489496,2019-06-04 15:48:00,1,type2
transfer,8330,17402,875489496,2019-06-09 08:07:00,1,type2
transfer,17402,98783,875489496,2019-06-15 11:05:00,1,type2
transfer,98783,37726,875489496,2019-06-16 15:51:00,1,type2
transfer,37726,79165,875489496,2019-06-23 12:46:00,1,type2
transfer,79165,18968,875489496,2019-06-25 12:10:00,1,type2
transfer,18968,12230,875489496,2019-06-30 15:43:00,1,type2
transfer,12230,43357,875489496,2019-07-01 10:39:00,1,type2
transfer,43357,93241,875489496,2019-07-02 13:45:00,1,type2
transfer,93241,48785,875489496,2019-07-19 13:39:00,1,type2
transfer,53924,10366,106566369,2019-04-04 12:08:00,1,type2
transfer,10366,59780,106566369,2019-05-17 11:34:00,1,type2
transfer,59780,68229,106566369,2019-05-20 13:03:00,1,type2
transfer,68229,49110,106566369,2019-06-02 10:04:00,1,type2
transfer,49110,66828,106566369,2019-06-22 15:55:00,1,type2
transfer,66828,59055,106566369,2019-06-30 15:45:00,1,type2
transfer,59055,87866,106566369,2019-07-16 15:59:00,1,type2
transfer,99599,21345,194189259,2019-02-24 11:23:00,1,type2
transfer,21345,99572,194189259,2019-02-28 09:02:00,1,type2
transfer,99572,91149,194189259,2019-03-05 12:34:00,1,type2
transfer,91149,75500,194189259,2019-04-29 12:21:00,1,type2
transfer,75500,43232,194189259,2019-05-08 12:38:00,1,type2
transfer,43232,17432,194189259,2019-05-11 12:48:00,1,type2
transfer,17432,12169,194189259,2019-06-25 08:14:00,1,type2
transfer,12169,25137,194189259,2019-07-16 08:54:00,1,type2
transfer,25137,26806,194189259,2019-07-17 10:52:00,1,type2
transfer,26806,8145,194189259,2019-07-18 15:00:00,1,type2
transfer,36934,58988,720324601,2019-02-25 12:54:00,1,type2
transfer,58988,17333,720324601,2019-03-04 15:38:00,1,type2
transfer,17333,75770,720324601,2019-03-07 13:16:00,1,type2
transfer,75770,8777,720324601,2019-04-04 15:11:00,1,type2
transfer,8777,17637,720324601,2019-04-14 15:41:00,1,type2
transfer,17637,75265,720324601,2019-04-15 08:31:00,1,type2
transfer,75265,93281,720324601,2019-04-23 09:40:00,1,type2
transfer,93281,37765,720324601,2019-04-30 13:23:00,1,type2
transfer,37765,16964,720324601,2019-05-01 11:39:00,1,type2
transfer,16964,39551,720324601,2019-05-23 10:33:00,1,type2
transfer,39551,29925,720324601,2019-05-24 11:28:00,1,type2
transfer,29925,71341,720324601,2019-05-25 10:44:00,1,type2
transfer,71341,7945,720324601,2019-06-05 10:53:00,1,type2
transfer,7945,23952,720324601,2019-06-15 11:10:00,1,type2
transfer,23952,97767,720324601,2019-06-21 09:10:00,1,type2
transfer,97767,46166,720324601,2019-06-24 10:19:00,1,type2
transfer,46166,45173,720324601,2019-06-26 10:58:00,1,type2
transfer,45173,95874,720324601,2019-07-03 11:54:00,1,type2
transfer,95874,10062,720324601,2019-07-06 15:49:00,1,type2
transfer,10062,98724,720324601,2019-07-10 13:10:00,1,type2
transfer,98724,97311,720324601,2019-07-14 13:49:00,1,type2
transfer,97311,33237,720324601,2019-07-15 12:54:00,1,type2
transfer,33237,73827,720324601,2019-07-16 14:35:00,1,type2
transfer,73827,30982,720324601,2019-07-16 15:46:00,1,type2
transfer,36304,51292,378752922,2019-03-07 13:03:00,1,type2
transfer,51292,91042,378752922,2019-03-10 10:00:00,1,type2
transfer,91042,70478,378752922,2019-03-14 12:24:00,1,type2
transfer,70478,50147,378752922,2019-03-18 09:39:00,1,type2
transfer,50147,5260,378752922,2019-04-05 12:42:00,1,type2
transfer,5260,90561,378752922,2019-04-20 09:09:00,1,type2
transfer,90561,38345,378752922,2019-04-24 14:20:00,1,type2
transfer,38345,91029,378752922,2019-04-26 09:04:00,1,type2
transfer,91029,60454,378752922,2019-04-29 08:34:00,1,type2
transfer,60454,97988,378752922,2019-05-07 14:43:00,1,type2
transfer,97988,88140,378752922,2019-05-08 09:40:00,1,type2
transfer,88140,3257,378752922,2019-05-23 12:12:00,1,type2
transfer,3257,49032,378752922,2019-06-06 14:54:00,1,type2
transfer,49032,57717,378752922,2019-06-13 13:30:00,1,type2
transfer,57717,33693,378752922,2019-06-24 10:16:00,1,type2
transfer,33693,6015,378752922,2019-06-27 13:58:00,1,type2
transfer,6015,65842,378752922,2019-07-02 15:52:00,1,type2
transfer,71389,98593,711493144,2019-03-06 15:23:00,1,type2
transfer,98593,16410,711493144,2019-03-09 09:03:00,1,type2
transfer,16410,64139,711493144,2019-03-13 14:28:00,1,type2
transfer,64139,3602,711493144,2019-04-20 10:43:00,1,type2
transfer,3602,83775,711493144,2019-04-22 11:05:00,1,type2
transfer,83775,60985,711493144,2019-05-26 15:13:00,1,type2
transfer,60985,81728,711493144,2019-07-13 14:10:00,1,type2
transfer,90014,62569,726772166,2019-02-24 15:01:00,1,type2
transfer,62569,22430,726772166,2019-03-10 08:42:00,1,type2
transfer,22430,90489,726772166,2019-03-23 11:21:00,1,type2
transfer,90489,50956,726772166,2019-03-26 12:00:00,1,type2
transfer,50956,44571,726772166,2019-03-31 12:45:00,1,type2
transfer,44571,93445,726772166,2019-04-01 11:25:00,1,type2
transfer,93445,77303,726772166,2019-05-16 14:49:00,1,type2
transfer,77303,34506,726772166,2019-05-20 12:22:00,1,type2
transfer,34506,71894,726772166,2019-06-04 11:07:00,1,type2
transfer,71894,74549,726772166,2019-06-04 11:35:00,1,type2
transfer,74549,22779,726772166,2019-06-05 10:35:00,1,type2
transfer,22779,23668,726772166,2019-06-16 14:30:00,1,type2
transfer,23668,69943,726772166,2019-06-21 13:00:00,1,type2
transfer,69943,15230,726772166,2019-07-05 12:23:00,1,type2
transfer,15230,93669,726772166,2019-07-12 08:35:00,1,type2
transfer,52443,70976,914619573,2019-02-20 11:33:00,1,type2
transfer,70976,46247,914619573,2019-03-04 09:38:00,1,type2
transfer,46247,24830,914619573,2019-03-06 14:01:00,1,type2
transfer,24830,69251,914619573,2019-03-19 09:36:00,1,type2
transfer,69251,28283,914619573,2019-03-19 12:18:00,1,type2
transfer,28283,99486,914619573,2019-03-22 08:11:00,1,type2
transfer,99486,54973,914619573,2019-03-24 13:08:00,1,type2
transfer,54973,67386,914619573,2019-03-26 08:17:00,1,type2
transfer,67386,91759,914619573,2019-03-27 08:09:00,1,type2
transfer,91759,60161,914619573,2019-03-31 08:03:00,1,type2
transfer,60161,83770,914619573,2019-04-12 11:53:00,1,type2
transfer,83770,62400,914619573,2019-04-18 10:32:00,1,type2
transfer,62400,50972,914619573,2019-04-22 14:09:00,1,type2
transfer,50972,93008,914619573,2019-05-12 15:48:00,1,type2
transfer,93008,12003,914619573,2019-06-12 09:31:00,1,type2
transfer,12003,36513,914619573,2019-06-16 14:36:00,1,type2
transfer,36513,61389,914619573,2019-06-19 15:28:00,1,type2
transfer,61389,3761,914619573,2019-06-28 08:05:00,1,type2
transfer,3761,32537,914619573,2019-07-01 11:38:00,1,type2
transfer,32537,15370,914619573,2019-07-05 08:40:00,1,type2
transfer,80784,72972,843244056,2019-03-02 12:44:00,1,type2
transfer,72972,13242,843244056,2019-03-21 12:23:00,1,type2
transfer,13242,1703,843244056,2019-04-01 13:56:00,1,type2
transfer,1703,10893,843244056,2019-06-03 11:38:00,1,type2
transfer,10893,1544,843244056,2019-06-20 15:46:00,1,type2
transfer,12867,69574,910039489,2019-03-02 11:32:00,1,type2
transfer,69574,25261,910039489,2019-03-04 12:53:00,1,type2
transfer,25261,49192,910039489,2019-03-24 11:22:00,1,type2
transfer,49192,21515,910039489,2019-04-11 08:54:00,1,type2
transfer,21515,44521,910039489,2019-04-13 13:11:00,1,type2
transfer,44521,54897,910039489,2019-04-24 14:35:00,1,type2
transfer,54897,13760,910039489,2019-05-08 12:17:00,1,type2
transfer,13760,70653,910039489,2019-05-10 09:04:00,1,type2
transfer,70653,59062,910039489,2019-05-15 12:02:00,1,type2
transfer,59062,95306,910039489,2019-05-22 11:44:00,1,type2
transfer,95306,50816,910039489,2019-05-23 13:54:00,1,type2
transfer,50816,85761,910039489,2019-05-25 15:03:00,1,type2
transfer,85761,72789,910039489,2019-06-07 11:57:00,1,type2
transfer,72789,91246,910039489,2019-06-08 15:45:00,1,type2
transfer,91246,74838,910039489,2019-06-16 15:05:00,1,type2
transfer,74838,861,910039489,2019-06-17 13:30:00,1,type2
transfer,861,18994,910039489,2019-07-06 12:19:00,1,type2
transfer,20521,29078,262533139,2019-03-18 11:35:00,1,type2
transfer,29078,68493,262533139,2019-03-26 14:54:00,1,type2
transfer,68493,63057,262533139,2019-05-06 12:31:00,1,type2
transfer,63057,94529,262533139,2019-05-20 10:46:00,1,type2
transfer,94529,87363,262533139,2019-06-30 10:30:00,1,type2
transfer,67929,31896,274362006,2019-02-20 09:09:00,1,type2
transfer,31896,25549,274362006,2019-02-24 10:36:00,1,type2
transfer,25549,97407,274362006,2019-03-10 08:16:00,1,type2
transfer,97407,18846,274362006,2019-03-18 12:15:00,1,type2
transfer,18846,74686,274362006,2019-03-23 15:24:00,1,type2
transfer,74686,94614,274362006,2019-03-27 15:36:00,1,type2
transfer,94614,54811,274362006,2019-03-29 12:02:00,1,type2
transfer,54811,34750,274362006,2019-03-30 08:54:00,1,type2
transfer,34750,13805,274362006,2019-04-04 13:25:00,1,type2
transfer,13805,12611,274362006,2019-04-08 11:26:00,1,type2
transfer,12611,27615,274362006,2019-04-11 13:31:00,1,type2
transfer,27615,26449,274362006,2019-04-21 12:44:00,1,type2
transfer,26449,49249,274362006,2019-04-28 10:52:00,1,type2
transfer,49249,94792,274362006,2019-05-02 12:06:00,1,type2
transfer,94792,49559,274362006,2019-05-08 14:30:00,1,type2
transfer,49559,38219,274362006,2019-05-24 09:51:00,1,type2
transfer,38219,79880,274362006,2019-05-27 11:07:00,1,type2
transfer,79880,95199,274362006,2019-06-09 08:19:00,1,type2
transfer,95199,49008,274362006,2019-06-09 08:46:00,1,type2
transfer,49008,39757,274362006,2019-06-14 11:21:00,1,type2
transfer,39757,88459,274362006,2019-06-18 13:30:00,1,type2
transfer,88459,61572,274362006,2019-06-19 09:23:00,1,type2
transfer,61572,21062,274362006,2019-06-30 12:15:00,1,type2
transfer,21062,20954,274362006,2019-07-16 15:18:00,1,type2
transfer,72845,37069,650947584,2019-02-20 14:45:00,1,type2
transfer,37069,69589,650947584,2019-02-21 12:56:00,1,type2
transfer,69589,11065,650947584,2019-02-28 13:14:00,1,type2
transfer,11065,12781,650947584,2019-03-19 08:27:00,1,type2
transfer,12781,43662,650947584,2019-03-27 11:56:00,1,type2
transfer,43662,99906,650947584,2019-04-24 10:42:00,1,type2
transfer,99906,44284,650947584,2019-04-25 14:32:00,1,type2
transfer,44284,43776,650947584,2019-05-02 15:28:00,1,type2
transfer,43776,20538,650947584,2019-06-15 09:08:00,1,type2
transfer,20538,71196,650947584,2019-07-19 14:16:00,1,type2
transfer,55074,30096,544411308,2019-03-09 08:42:00,1,type2
transfer,30096,1547,544411308,2019-03-13 12:49:00,1,type2
transfer,1547,66731,544411308,2019-04-03 11:39:00,1,type2
transfer,66731,41489,544411308,2019-04-28 10:27:00,1,type2
transfer,41489,43234,544411308,2019-04-30 11:10:00,1,type2
transfer,43234,33196,544411308,2019-04-30 12:13:00,1,type2
transfer,33196,40966,544411308,2019-05-28 15:04:00,1,type2
transfer,40966,30999,544411308,2019-06-06 10:51:00,1,type2
transfer,30999,11643,544411308,2019-06-11 15:24:00,1,type2
transfer,11643,21514,544411308,2019-06-26 15:26:00,1,type2
transfer,21514,82979,544411308,2019-07-10 11:10:00,1,type2
transfer,82979,82789,544411308,2019-07-15 11:54:00,1,type2
transfer,82789,89642,544411308,2019-07-16 12:01:00,1,type2
transfer,89642,90318,544411308,2019-07-17 15:21:00,1,type2
transfer,83856,44465,808550966,2019-02-23 10:38:00,1,type2
transfer,44465,78041,808550966,2019-03-06 14:02:00,1,type2
transfer,78041,72024,808550966,2019-03-12 10:57:00,1,type2
transfer,72024,43935,808550966,2019-03-18 15:12:00,1,type2
transfer,43935,28835,808550966,2019-03-30 09:45:00,1,type2
transfer,28835,25453,808550966,2019-04-11 14:38:00,1,type2
transfer,25453,93942,808550966,2019-04-12 13:34:00,1,type2
transfer,93942,81257,808550966,2019-04-16 09:01:00,1,type2
transfer,81257,43430,808550966,2019-04-24 12:15:00,1,type2
transfer,43430,65389,808550966,2019-04-28 10:58:00,1,type2
transfer,65389,57527,808550966,2019-04-29 15:39:00,1,type2
transfer,57527,28739,808550966,2019-05-06 09:37:00,1,type2
transfer,28739,1780,808550966,2019-05-09 10:35:00,1,type2
transfer,1780,57609,808550966,2019-05-09 15:22:00,1,type2
transfer,57609,99433,808550966,2019-06-02 13:12:00,1,type2
transfer,99433,41725,808550966,2019-06-10 10:26:00,1,type2
transfer,41725,18844,808550966,2019-06-25 10:57:00,1,type2
transfer,18844,69113,808550966,2019-07-02 12:06:00,1,type2
transfer,69113,48492,808550966,2019-07-06 13:20:00,1,type2
transfer,48492,1863,808550966,2019-07-10 10:53:00,1,type2
transfer,1863,58760,808550966,2019-07-18 08:13:00,1,type2
transfer,30414,9474,755396869,2019-03-02 15:21:00,1,type2
transfer,9474,7335,755396869,2019-03-29 15:43:00,1,type2
transfer,7335,26734,755396869,2019-04-18 14:29:00,1,type2
transfer,26734,37201,755396869,2019-06-12 12:40:00,1,type2
transfer,37201,585,755396869,2019-06-14 09:41:00,1,type2
transfer,585,25904,755396869,2019-06-19 08:31:00,1,type2
transfer,25904,89848,755396869,2019-07-05 09:23:00,1,type2
transfer,89848,49243,755396869,2019-07-06 08:58:00,1,type2
transfer,66276,52804,731460525,2019-02-21 11:58:00,1,type2
transfer,52804,60810,731460525,2019-03-05 15:06:00,1,type2
transfer,60810,47854,731460525,2019-03-18 12:48:00,1,type2
transfer,47854,7174,731460525,2019-04-07 11:38:00,1,type2
transfer,7174,96420,731460525,2019-04-16 15:15:00,1,type2
transfer,96420,42387,731460525,2019-04-28 14:10:00,1,type2
transfer,42387,78463,731460525,2019-05-24 08:42:00,1,type2
transfer,78463,38020,731460525,2019-05-29 13:19:00,1,type2
transfer,38020,47073,731460525,2019-06-07 15:08:00,1,type2
transfer,47073,38846,731460525,2019-06-13 12:37:00,1,type2
transfer,38846,43943,731460525,2019-06-24 10:12:00,1,type2
transfer,43943,69874,731460525,2019-07-11 15:56:00,1,type2
transfer,69874,42840,731460525,2019-07-13 08:47:00,1,type2
transfer,42840,21099,731460525,2019-07-19 11:08:00,1,type2
transfer,82940,44063,863184211,2019-03-25 08:27:00,1,type2
transfer,44063,20989,863184211,2019-03-30 12:33:00,1,type2
transfer,20989,75669,863184211,2019-04-03 09:55:00,1,type2
transfer,75669,96064,863184211,2019-04-10 13:10:00,1,type2
transfer,96064,8473,863184211,2019-04-14 09:07:00,1,type2
transfer,8473,76292,863184211,2019-04-15 11:49:00,1,type2
transfer,76292,43443,863184211,2019-05-08 10:37:00,1,type2
transfer,43443,40102,863184211,2019-05-22 10:20:00,1,type2
transfer,40102,86300,863184211,2019-05-25 09:24:00,1,type2
transfer,86300,6129,863184211,2019-06-07 08:24:00,1,type2
transfer,6129,55736,863184211,2019-06-07 12:53:00,1,type2
transfer,55736,63383,863184211,2019-06-12 11:27:00,1,type2
transfer,63383,34606,863184211,2019-06-16 15:36:00,1,type2
transfer,34606,25950,863184211,2019-06-23 12:24:00,1,type2
transfer,25950,20460,863184211,2019-06-29 10:54:00,1,type2
transfer,20460,31255,863184211,2019-07-05 08:23:00,1,type2
transfer,83337,74745,695157202,2019-02-23 11:37:00,1,type2
transfer,74745,40699,695157202,2019-03-04 15:47:00,1,type2
transfer,40699,78698,695157202,2019-03-08 15:35:00,1,type2
transfer,78698,83088,695157202,2019-03-18 10:03:00,1,type2
transfer,83088,98787,695157202,2019-04-13 15:12:00,1,type2
transfer,98787,92364,695157202,2019-04-19 11:43:00,1,type2
transfer,92364,76530,695157202,2019-04-25 10:49:00,1,type2
transfer,76530,95356,695157202,2019-05-02 09:43:00,1,type2
transfer,95356,83188,695157202,2019-05-06 08:48:00,1,type2
transfer,83188,95081,695157202,2019-05-09 11:35:00,1,type2
transfer,95081,63410,695157202,2019-05-12 14:38:00,1,type2
transfer,63410,14333,695157202,2019-06-04 09:28:00,1,type2
transfer,14333,4543,695157202,2019-06-14 10:56:00,1,type2
transfer,4543,15608,695157202,2019-06-25 15:03:00,1,type2
transfer,15608,89522,695157202,2019-07-01 09:35:00,1,type2
transfer,89522,73433,695157202,2019-07-08 10:16:00,1,type2
transfer,73433,4957,695157202,2019-07-15 15:58:00,1,type2
transfer,4957,80809,695157202,2019-07-20 15:03:00,1,type2
transfer,66575,74350,864305092,2019-04-02 10:16:00,1,type2
transfer,74350,63025,864305092,2019-04-11 12:12:00,1,type2
transfer,63025,65384,864305092,2019-04-27 15:45:00,1,type2
transfer,65384,64164,864305092,2019-06-18 11:38:00,1,type2
transfer,64164,45508,864305092,2019-07-07 15:55:00,1,type2
transfer,40414,17728,534554588,2019-03-03 09:00:00,1,type2
transfer,17728,53288,534554588,2019-03-03 10:46:00,1,type2
transfer,53288,60620,534554588,2019-03-07 13:36:00,1,type2
transfer,60620,99477,534554588,2019-03-21 08:37:00,1,type2
transfer,99477,83886,534554588,2019-03-31 10:14:00,1,type2
transfer,83886,68594,534554588,2019-04-20 08:24:00,1,type2
transfer,68594,48630,534554588,2019-04-26 09:16:00,1,type2
transfer,48630,21745,534554588,2019-05-02 09:33:00,1,type2
transfer,21745,23454,534554588,2019-05-07 08:33:00,1,type2
transfer,23454,95221,534554588,2019-06-02 08:12:00,1,type2
transfer,95221,36393,534554588,2019-07-05 09:23:00,1,type2
transfer,42869,59493,461491772,2019-03-03 15:42:00,1,type2
transfer,59493,90194,461491772,2019-03-10 08:17:00,1,type2
transfer,90194,66534,461491772,2019-04-08 09:27:00,1,type2
transfer,66534,38630,461491772,2019-04-27 08:06:00,1,type2
transfer,38630,852,461491772,2019-05-21 12:30:00,1,type2
transfer,852,67865,461491772,2019-06-19 09:10:00,1,type2
transfer,67865,7642,461491772,2019-06-23 10:32:00,1,type2
transfer,7642,84717,461491772,2019-06-26 09:47:00,1,type2
transfer,3074,41042,483328559,2019-04-02 12:44:00,1,type2
transfer,41042,56979,483328559,2019-04-03 14:06:00,1,type2
transfer,56979,32050,483328559,2019-04-09 11:09:00,1,type2
transfer,32050,64512,483328559,2019-05-21 09:31:00,1,type2
transfer,64512,7704,483328559,2019-06-26 11:42:00,1,type2
transfer,7704,3265,483328559,2019-07-09 09:32:00,1,type2
transfer,3265,52284,483328559,2019-07-20 09:32:00,1,type2
transfer,61307,53356,188536188,2019-02-26 13:47:00,1,type2
transfer,53356,43090,188536188,2019-02-28 09:52:00,1,type2
transfer,43090,30479,188536188,2019-03-06 14:34:00,1,type2
transfer,30479,1934,188536188,2019-04-16 08:38:00,1,type2
transfer,1934,55113,188536188,2019-04-23 08:50:00,1,type2
transfer,55113,31700,188536188,2019-04-23 10:27:00,1,type2
transfer,31700,82498,188536188,2019-05-04 08:04:00,1,type2
transfer,82498,71296,188536188,2019-06-01 11:33:00,1,type2
transfer,71296,18893,188536188,2019-06-22 09:39:00,1,type2
transfer,18893,88377,188536188,2019-06-30 11:42:00,1,type2
transfer,88377,25097,188536188,2019-06-30 14:24:00,1,type2
transfer,25097,66126,188536188,2019-07-01 11:03:00,1,type2
transfer,66126,22943,188536188,2019-07-02 12:53:00,1,type2
transfer,22943,21667,188536188,2019-07-03 08:46:00,1,type2
transfer,21667,57755,188536188,2019-07-13 10:07:00,1,type2
transfer,47112,26756,499931027,2019-02-25 11:07:00,1,type2
